,DATE,EVAPO_TRANSP_MM,SOIL_MOIST_PERCENT
113,2018-09-22,3.0119366031,25.850360527402717
114,2018-09-23,2.1079868394,28.013862290743237
115,2018-09-24,1.8293384754,43.247036566833366
116,2018-09-25,3.4067280308999996,42.58010418400965
117,2018-09-26,2.7353721161,43.24510154875914
118,2018-09-27,3.3699652612,43.015617652997996
119,2018-09-28,3.0241395658999997,43.665401176273136
120,2018-09-29,2.9560427782,42.84485650903509
121,2018-09-30,3.0452496116,41.22668939424381
122,2018-10-01,3.2942027818,39.9016028046514
123,2018-10-02,1.333061289,39.41178612587369
124,2018-10-03,2.9511814894999997,39.16043440130115
125,2018-10-04,2.2116339607,38.77355490856453
126,2018-10-05,1.9865562148,41.595793208819494
127,2018-10-06,2.644024973,41.32330903311831
128,2018-10-07,3.1499008044,39.34054070352715
129,2018-10-08,2.7500597506999997,41.820623980135906
130,2018-10-09,2.6443993909,43.00998853416757
131,2018-10-10,3.0454356363,40.90518167675712
132,2018-10-11,3.786070715,38.29406975415705
133,2018-10-12,3.5622925398,35.96852099374573
134,2018-10-13,2.5309438955,34.724480102835685
135,2018-10-14,2.2766961225,40.79523769999662
136,2018-10-15,2.5950147269,39.09686774286682
137,2018-10-16,2.1918344411,43.69877984917568
138,2018-10-17,2.5396721544,44.01012972246754
139,2018-10-18,3.2757228158999996,42.28144638466793
140,2018-10-19,2.1926273864,40.97262502684047
141,2018-10-20,2.7235379356,40.733022569885264
142,2018-10-21,3.2978901812,38.68504202211926
143,2018-10-22,2.9726123372,36.64772407389172
144,2018-10-23,3.279043614,34.52819790376275
145,2018-10-24,3.0847126817,32.634622272280716
146,2018-10-25,2.9804904622,30.877181365535602
147,2018-10-26,2.6583944729,29.339957120028448
148,2018-10-27,2.3019171480000002,28.03531127273776
149,2018-10-28,2.3908270989,26.710725702640644
150,2018-10-29,2.4585032301,25.384750784066053
151,2018-10-30,2.4156874784,24.113835399588062
152,2018-10-31,1.9184433553,27.784777182814725
153,2018-11-01,2.0521879581,26.65357013369807
154,2018-11-02,1.9377870853,25.538547079057928
155,2018-11-03,1.5518258736000001,24.719319659272376
156,2018-11-04,1.8347251876,27.414186845787448
157,2018-11-05,1.8064926322,26.106946033793157
158,2018-11-06,0.7642049815,25.615412208287967
159,2018-11-07,1.9636427263999998,24.4920640225296
160,2018-11-08,1.7930915488999999,23.68427958120379
161,2018-11-09,1.9387174873,22.776100673222093
162,2018-11-10,1.8066710928999998,21.843068950872627
